                 705                   3                  40                   2
                 706                   2                  36                   2
                 707                   2                  51                   2
                 708                   3                  54                   1
                 709                   3                  36                   1
                 710                   6                  44                   2
                 711                   1                  37                   1
                 712                   1                  50                   2
                 713                   0                  25                   2
                 714                   3                  44                   1
                 715                   1                  22                   2
                 716                   3                  40                   2
                 717                   3                  28                   2
                 718                   3                  40                   2
                 719                   0                  59                   2
                 720                   0                  37                   2
                 721                   0                  26                   1
                 722                   1                  27                   1
                 723                   0                  69                   2
                 724                   1                  53                   2
                 725                   6                  52                   1
                 726                   0                  42                   1
                 727                   5                  60                   2
                 728                   2                  60                   1
                 729                   2                  59                   2
                 730                   1                  57                   1
                 731                   0                  30                   2
                 732                   2                  37                   2
                 733                   4                  40                   2
                 734                   1                  33                   1
                 735                   3                  51                   2
                 736                   2                  46                   1
                 737                   0                  52                   2
                 738                   0                  99                   2
                 739                   3                  77                   2
                 740                   0                  56                   2
                 741                   1                  25                   1
                 742                   2                  48                   2
                 743                   1                  61                   1
                 744                   0                  19                   2
                 745                   2                  36                   2
                 746                   0                  28                   2
                 747                   0                  23                   1
                 748                   0                  29                   2
                 749                   1                  69                   1
                 750                   0                  35                   1
                 751                   1                  38                   2
                 752                   1                  31                   2
                 753                   0                  42                   2
                 754                   1                  78                   1
                 755                   2                  31                   2
                 756                   3                  67                   2
                 757                   2                  48                   2
                 758                   3                  68                   1
                 759                   6                  42                   1
                 760                   1                  65                   2
                 761                   3                  44                   2
                 762                   2                  77                   2
                 763                   3                  62                   2
                 764                   2                  51                   1
                 765                   0                  21                   2
                 766                   1                  28                   2
                 767                   0                  20                   2
                 768                   0                  19                   2
                 769                   3                  53                   2
                 770                   2                  40                   2
                 771                   1                  51                   1
                 772                   3                  65                   1
                 773                   2                  51                   2
                 774                   2                  60                   1
                 775                   3                  57                   1
                 776                   4                  70                   2
                 777                   3                  53                   2
                 778                   2                  37                   2
                 779                   1                  56                   1
                 780                   2                  59                   2
                 781                   0                  21                   2
                 782                   0                  59                   1
                 783                   3                  66                   1
                 784                   4                  56                   1
                 785                   3                  56                   2
                 786                   1                  24                   2
                 787                   3                  87                   2
                 788                   0                  22                   2
                 789                   5                  51                   1
                 790                   1                  56                   2
                 791                   4                  47                   2
                 792                   0                  18                   1
                 793                   2                  26                   2
                 794                   0                  27                   2
                 795                   0                  20                   1
                 796                   3                  33                   2
                 797                   2                  31                   2
                 798                   1                  70                   2
                 799                   0                  51                   2
                 800                   3                  87                   2
                 801                   2                  54                   2
                 802                   2                  81                   2
                 803                   0                  25                   1
                 804                   2                  47                   1
                 805                   2                  65                   1
                 806                   4                  75                   1
                 807                   0                  46                   1
                 808                   0                  51                   1
                 809                   0                  53                   1
                 810                   4                  45                   2
                 811                   0                  18                   2
                 812                   2                  52                   2
                 813                   3                  56                   2
                 814                   2                  34                   1
                 815                   4                  58                   2
                 816                   2                  59                   1
                 817                   1                  69                   2
                 818                   6                  67                   2
                 819                   0                  54                   2
                 820                   3                  53                   1
                 821                   2                  47                   2
                 822                   3                  47                   1
                 823                   1                  63                   2
                 824                   2                  32                   2
                 825                   0                  28                   2
                 826                   1                  23                   2
                 827                   0                  53                   2
                 828                   1                  39                   2
                 829                   4                  38                   2
                 830                   2                  51                   1
                 831                   0                  66                   2
                 832                   1                  54                   1
                 833                   2                  68                   1
                 834                   0                  58                   1
                 835                   3                  47                   1
                 836                   2                  33                   2
                 837                   3                  66                   2
                 838                   1                  27                   1
                 839                   3                  54                   1
                 840                   1                  53                   1
                 841                   0                  54                   1
                 842                   4                  51                   2
                 843                   3                  67                   1
                 844                   0                  67                   2
                 845                   1                  65                   2
                 846                   0                  23                   2
                 847                   0                  27                   2
                 848                   1                  28                   1
                 849                   0                  34                   2
                 850                   0                  27                   2
                 851                   6                  60                   1
                 852                   0                  26                   1
                 853                   5                  74                   2
                 854                   0                  44                   2
                 855                   2                  31                   1
                 856                   3                  63                   1
                 857                   2                  72                   2
                 858                   0                  25                   1
                 859                   2                  35                   1
                 860                   0                  56                   1
                 861                   0                  20                   2
                 862                   0                  75                   1
                 863                   2                  43                   2
                 864                   0                  28                   2
                 865                   4                  68                   1
                 866                   0                  61                   2
                 867                   0                  46                   2
                 868                   0                  53                   1
                 869                   4                  79                   2
                 870                   0                  35                   2
                 871                   3                  70                   2
                 872                   3                  59                   2
                 873                   9                  54                   1
                 874                   3                  47                   1
                 875                   0                  22                   2
                 876                   1                  65                   2
                 877                   2                  81                   2
                 878                   6                  74                   1
                 879                   4                  77                   2
                 880                   0                  22                   1
                 881                   2                  54                   1
                 882                   2                  48                   2
                 883                   0                  43                   1
                 884                   0                  27                   2
                 885                   0                  30                   2
                 886                   3                  52                   1
                 887                   1                  55                   2
                 888                   2                  40                   1
                 889                   3                  51                   1
                 890                   0                  21                   2
                 891                   0                  29                   1
                 892                   7                  83                   2
                 893                   5                  81                   2
                 894                   2                  66                   2
                 895                   2                  72                   1
                 896                   2                  78                   2
                 897                   2                  80                   1
                 898                   2                  60                   2
                 899                   0                  24                   1
                 900                   2                  81                   1
                 901                   0                  33                   2
                 902                   1                  89                   2
                 903                   1                  23                   1
                 904                   0                  22                   2
                 905                   3                  31                   1
                 906                   3                  34                   2
                 907                   3                  87                   2
                 908                   0                  47                   2
                 909                   0                  35                   1
                 910                   5                  76                   2
                 911                   5                  44                   2
                 912                   0                  27                   2
                 913                   0                  19                   2
                 914                   2                  39                   2
                 915                   3                  58                   2
                 916                   6                  42                   2
                 917                   3                  71                   2
                 918                   5                  43                   2
                 919                   1                  30                   2
                 920                   2                  51                   2
                 921                   1                  39                   2
                 922                   2                  27                   2
                 923                   4                  66                   1
                 924                   3                  60                   1
                 925                   0                  19                   2
                 926                   1                  30                   1
                 927                   2                  37                   2
                 928                   2                  50                   1
                 929                   3                  35                   2
                 930                   0                  44                   1
                 931                   7                  70                   2
                 932                   0                  20                   2
                 933                   5                  33                   2
                 934                   4                  51                   1
                 935                   3                  62                   1
                 936                   3                  46                   2
                 937                   2                  47                   1
                 938                   0                  56                   2
                 939                   0                  27                   2
                 940                   0                  27                   2
                 941                   2                  40                   1
                 942                   1                  32                   2
                 943                   0                  63                   2
                 944                   5                  38                   2
                 945                   2                  35                   1
                 946                   5                  79                   2
                 947                   8                  47                   1
                 948                   6                  43                   1
                 949                   0                  44                   2
                 950                   7                  34                   2
                 951                   0                  43                   2
                 952                   2                  28                   2
                 953                   2                  44                   2
                 954                   2                  54                   2
                 955                   3                  79                   2
                 956                   4                  59                   1
                 957                   1                  28                   2
                 958                   9                  52                   1
                 959                   0                  63                   2
                 960                   0                  30                   1
                 961                   1                  24                   2
                 962                   1                  29                   1
                 963                   3                  46                   1
                 964                   4                  73                   2
                 965                   3                  57                   1
                 966                   0                  20                   2
                 967                   2                  51                   1
                 968                   4                  43                   1
                 969                   2                  65                   1
                 970                   1                  28                   1
                 971                   0                  25                   1
                 972                   0                  40                   1
                 973                   3                  56                   1
                 974                   3                  34                   1
                 975                   0                  27                   1
                 976                   1                  59                   2
                 977                   2                  25                   2
                 978                   3                  56                   1
                 979                   2                  61                   2
                 980                   2                  56                   2
                 981                   1                  46                   2
                 982                   2                  35                   2
                 983                   0                  31                   2
                 984                   4                  57                   1
                 985                   1                  50                   2
                 986                   0                  25                   1
                 987                   3                  59                   2
                 988                   1                  73                   1
                 989                   2                  60                   1
                 990                   2                  66                   1
                 991                   8                  84                   1
                 992                   3                  57                   2
                 993                   3                  68                   1
                 994                   0                  35                   2
                 995                   0                  28                   2
                 996                   1                  35                   2
                 997                   0                  42                   2
                 998                   2                  38                   2
                 999                   5                  69                   1
                1000                   3                  68                   1
                1001                   0                  44                   1
                1002                   2                  67                   1
                1003                   1                  28                   2
                1004                   3                  45                   2
                1005                   0                  62                   1
                1006                   2                  68                   2
                1007                   1                  34                   2
                1008                   1                  32                   2
                1009                   0                  24                   2
                1010                   2                  31                   2
                1011                   1                  32                   2
                1012                   0                  22                   1
                1013                   0                  25                   1
                1014                   0                  34                   2
                1015                   2                  35                   2
                1016                   3                  60                   2
                1017                   0                  64                   2
                1018                   1                  26                   1
                1019                   1                  30                   1
                1020                   4                  63                   1
                1021                   2                  46                   1
                1022                   0                  24                   1
                1023                   1                  32                   1
                1024                   0                  61                   1
                1025                   2                  57                   2
                1026                   0                  40                   1
                1027                   0                  42                   2
                1028                   2                  64                   2
                1029                   0                  50                   2
                1030                   1                  41                   1
                1031                   2                  58                   1
                1032                   4                  71                   2
                1033                   2                  58                   2
                1034                   5                  55                   1
                1035                   2                  65                   2
                1036                   2                  27                   1
                1037                   2                  43                   1
                1038                   0                  29                   2
                1039                   2                  56                   1
                1040                   3                  67                   2
                1041                   0                  21                   1
                1042                   2                  69                   1
                1043                   0                  62                   2
                1044                   0                  23                   2
                1045                   1                  43                   2
                1046                   1                  46                   2
                1047                   1                  34                   1
                1048                   2                  40                   1
                1049                   2                  56                   1
                1050                   0                  25                   2
                1051                   2                  77                   2
                1052                   0                  30                   1
                1053                   1                  70                   1
                1054                   0                  70                   2
                1055                   3                  79                   1
                1056                   1                  59                   1
                1057                   3                  61                   2
                1058                   0                  68                   1
                1059                   0                  29                   1
                1060                   3                  31                   2
                1061                   0                  32                   1
                1062                   2                  27                   2
                1063                   8                  47                   1
                1064                   1                  35                   1
                1065                   0                  54                   1
                1066                   2                  54                   1
                1067                   0                  31                   1
                1068                   1                  55                   2
                1069                   1                  61                   2
                1070                   0                  26                   1
                1071                   0                  60                   2
                1072                   2                  60                   2
                1073                   0                  25                   1
                1074                   4                  56                   1
                1075                   3                  57                   1
                1076                   3                  49                   1
                1077                   7                  82                   1
                1078                   8                  53                   1
                1079                   2                  22                   2
                1080                   1                  29                   1
                1081                   2                  50                   2
                1082                   1                  35                   2
                1083                   0                  56                   1
                1084                   6                  82                   1
                1085                   1                  39                   1
                1086                   3                  50                   2
                1087                   3                  50                   2
                1088                   0                  22                   1
                1089                   2                  52                   2
                1090                   2                  66                   2
                1091                   3                  38                   2
                1092                   6                  39                   2
                1093                   0                  38                   1
                1094                   4                  62                   2
                1095                   4                  43                   2
                1096                   1                  53                   2
                1097                   0                  39                   1
                1098                   0                  23                   2
                1099                   0                  69                   2
                1100                   2                  56                   2
                1101                   2                  77                   1
                1102                   6                  77                   1
                1103                   2                  61                   1
                1104                   3                  39                   2
                1105                   5                  83                   2
                1106                   1                  65                   1
                1107                   0                  27                   1
                1108                   6                  59                   1
                1109                   0                  63                   2
                1110                   2                  50                   1
                1111                   0                  72                   1
                1112                   1                  42                   2
                1113                   2                  52                   2
                1114                   2                  75                   1
                1115                   4                  40                   2
                1116                   1                  69                   2
                1117                   1                  62                   2
                1118                   2                  42                   1
                1119                   0                  82                   2
                1120                   3                  74                   2
                1121                   3                  83                   2
                1122                   3                  76                   1
                1123                   1                  52                   2
                1124                   0                  23                   1
                1125                   0                  19                   1
                1126                   3                  51                   2
                1127                   2                  37                   2
                1128                   4                  53                   2
                1129                   6                  51                   1
                1130                   0                  28                   1
                1131                   0                  31                   1
                1132                   2                  43                   1
                1133                   0                  89                   1
                1134                   3                  56                   1
                1135                   0                  19                   2
                1136                   0                  58                   1
                1137                   2                  38                   1
                1138                   3                  47                   2
                1139                   3                  48                   2
                1140                   0                  38                   1
                1141                   0                  26                   1
                1142                   1                  23                   2
                1143                   2                  44                   2
                1144                   3                  30                   2
                1145                   3                  99                   1
                1146                   1                  35                   1
                1147                   1                  49                   2
                1148                   0                  52                   1
                1149                   2                  73                   1
                1150                   3                  52                   2
                1151                   0                  22                   1
                1152                   0                  26                   2
                1153                   0                  42                   1
                1154                   2                  46                   2
                1155                   0                  24                   1
                1156                   0                  27                   2
                1157                   1                  33                   2
                1158                   4                  46                   2
                1159                   2                  54                   2
                1160                   4                  47                   1
                1161                   3                  53                   1
                1162                   0                  62                   1
                1163                   2                  48                   1
                1164                   2                  41                   2
                1165                   2                  32                   1
                1166                   3                  31                   1
                1167                   3                  40                   1
                1168                   0                  37                   2
                1169                   2                  40                   2
                1170                   5                  36                   1
                1171                   3                  47                   1
                1172                   2                  37                   2
                1173                   2                  89                   1
                1174                   2                  71                   2
                1175                   0                  21                   2
                1176                   2                  80                   2
                1177                   0                  67                   2
                1178                   1                  34                   1
                1179                   0                  65                   1
                1180                   2                  68                   2
                1181                   7                  38                   2
                1182                   1                  67                   2
                1183                   0                  59                   2
                1184                   2                  52                   2
                1185                   0                  49                   2
                1186                   6                  63                   1
                1187                   1                  26                   1
                1188                   1                  70                   2
                1189                   0                  21                   2
                1190                   0                  69                   1
                1191                   2                  51                   1
                1192                   0                  39                   1
                1193                   1                  35                   1
                1194                   0                  29                   1
                1195                   1                  45                   1
                1196                   2                  41                   1
                1197                   0                  46                   1
                1198                   0                  23                   1
                1199                   0                  31                   2
                1200                   2                  47                   1
                1201                   2                  45                   2
                1202                   2                  58                   2
                1203                   0                  26                   1
                1204                   2                  66                   1
                1205                   0                  35                   2
                1206                   2                  41                   1
                1207                   3                  44                   2
                1208                   0                  66                   1
                1209                   1                  57                   1
                1210                   5                  89                   1
                1211                   0                  27                   2
                1212                   2                  43                   1
                1213                   0                  64                   1
                1214                   1                  44                   2
                1215                   2                  65                   2
                1216                   0                  24                   2
                1217                   3                  72                   2
                1218                   0                  22                   1
                1219                   2                  57                   2
                1220                   3                  63                   2
                1221                   1                  55                   2
                1222                   1                  56                   1
                1223                   6                  87                   1
                1224                   2                  53                   2
                1225                   3                  36                   1
                1226                   3                  52                   2
                1227                   0                  37                   1
                1228                   3                  75                   1
                1229                   0                  24                   1
                1230                   0                  28                   2
                1231                   0                  21                   2
                1232                   0                  48                   1
                1233                   3                  68                   2
                1234                   2                  59                   2
                1235                   2                  40                   1
                1236                   0                  35                   2
                1237                   3                  51                   1
                1238                   3                  40                   1
                1239                   2                  47                   2
                1240                   3                  45                   1
                1241                   2                  48                   2
                1242                   0                  23                   1
                1243                   0                  26                   1
                1244                   0                  33                   1
                1245                   1                  48                   2
                1246                   2                  36                   2
                1247                   0                  19                   1
                1248                   2                  49                   1
                1249                   1                  38                   1
                1250                   2                  44                   2
                1251                   1                  29                   2
                1252                   3                  28                   2
                1253                   0                  42                   2
                1254                   6                  60                   1
                1255                   4                  43                   1
                1256                   4                  37                   2
                1257                   0                  54                   1
                1258                   1                  30                   1
                1259                   4                  69                   1
                1260                   2                  60                   2
